aluno	rede	escola	turma	port	sexo
5355	3	410793750	11114	569.38	1
5356	3	410793750	11114	564	1
5357	3	410793750	11114	577.87	1
5358	3	410793750	11114	598.73	1
5359	3	410793750	11115	501.73	1
5360	3	410793750	11115	453.75	1
5361	3	410793750	11115	521.54	1
5362	3	410793750	11115	555.76	1
5363	3	410793750	11115	527.7	2
5364	3	410793750	11115	613.08	2
5365	3	410793750	11115	569.67	2
5366	3	410793750	11115	556.89	2
5367	3	410793750	11115	537.9	2
5368	3	410793750	11115	542.28	2
5369	3	410793750	11115	520.09	2
5370	3	410793750	11116	582.69	2
5371	3	410793750	11116	459.09	2
5372	3	410793750	11116	451.54	2
5373	3	410793750	11116	448.1	2
5374	3	410795020	11117	466.21	2
5375	3	410795020	11117	270.43	2
5376	3	410795020	11117	303.05	2
5377	3	410795020	11117	428.56	2
5378	3	410795020	11117	451.55	2
5379	3	410795020	11117	451.41	2
5380	3	410795020	11117	445.04	2
5381	3	410795020	11117	387.28	2
5382	3	410795020	11117	339.11	2
5383	3	410795020	11117	455.99	1
5384	3	410795020	11117	514.11	1
5385	3	410795020	11117	514.11	1
5386	3	410795020	11117	423.74	1
5387	3	410795020	11117	443.16	1
5388	3	410795020	11117	443.16	1
5389	3	410795020	11117	602.73	1
5390	3	410795020	11117	481.99	1
5391	3	410795020	11117	474.06	1
5392	3	410795020	11117	517.81	1
5393	3	410795700	11118	517.96	1
5394	3	410795700	11118	313.86	1
5395	3	410795700	11118	237.2	1
5396	3	410795700	11118	590.8	1
5397	3	410795700	11118	577.88	1
5398	3	410795700	11118	674.14	1
5399	3	410795700	11118	570.03	1
5400	3	410795700	11118	493.78	1
5401	3	410795700	11118	616.43	1
5402	3	410795700	11118	674.14	2
5403	3	410795700	11118	616.43	2
5404	3	410795700	11118	455.41	2
5405	3	410795700	11118	674.14	2
5406	3	410795700	11118	674.14	2
5407	3	410795700	11118	597.54	2
5408	3	410795700	11118	674.14	2
5409	3	410795700	11119	674.14	2
5410	3	410795700	11119	674.14	2
5411	3	410795700	11119	674.14	2
5412	3	410795700	11119	613.31	2
5413	3	410795700	11119	674.14	2
5414	3	410795700	11119	613.31	2
5415	3	410795700	11119	674.14	2
5416	3	410795700	11119	607.84	2
5417	3	410795700	11119	588.85	2
5418	3	410795700	11119	674.14	2
5419	3	410795700	11119	563.36	2
5420	3	410795700	11119	392.76	2
5421	3	410795700	11119	509.01	2
5422	3	410795700	11119	616.17	1
5423	3	410795700	11119	675.97	1
5424	3	410795700	11120	542.84	1
5425	3	410795700	11120	675.97	1
5426	3	410795700	11120	675.97	1
5427	3	410795700	11120	627.15	1
5428	3	410795700	11120	675.97	1
5429	3	410795700	11120	616.17	1
5430	3	410795700	11120	562.86	1
5431	3	410796180	11121	600.53	1
5432	3	410796180	11121	675.97	1
5433	3	410796180	11121	675.97	1
5434	3	410796180	11121	600.53	1
5435	3	410796180	11121	600.53	1
5436	3	410796180	11121	568.57	1
5437	3	410796180	11121	600.53	1
5438	3	410796180	11121	568.57	1
5439	3	410796180	11121	611.46	1
5440	3	410796180	11121	600.53	1
5441	3	410796180	11121	675.97	2
5442	3	410796180	11121	566.64	2
5443	3	410796180	11122	563.52	2
5444	3	410796180	11122	600.53	2
5445	3	410796180	11122	687.74	2
5446	3	410796180	11122	627.62	2
5447	3	410796180	11122	610.21	2
5448	3	410796180	11122	642.08	2
5449	3	410796180	11122	687.74	2
5450	3	410796180	11122	687.74	2
5451	3	410796510	11123	687.74	2
5452	3	410796510	11123	608.47	2
5453	3	410796510	11123	636.03	2
5454	3	410796510	11123	530.84	2
5455	3	410796510	11123	580.72	2
5456	3	410796510	11123	687.74	2
5457	3	410796510	11123	687.74	2
5458	3	410796510	11123	588.64	2
5459	3	410796510	11123	524.41	2
5460	3	410796510	11123	588.64	2
5461	3	410796510	11123	645.37	1
5462	3	410796510	11123	687.74	1
5463	3	410796510	11123	687.74	1
5464	3	410796510	11123	554.15	1
5465	3	410796510	11123	607.62	1
5466	3	410797820	11124	592.7	1
5467	3	410797820	11124	592.7	1
5468	3	410797820	11124	594.43	1
5469	3	410797820	11124	532.65	1
5470	3	410797820	11124	667.57	1
5471	3	410797820	11124	622.56	1
5472	3	410797820	11124	594.43	1
5473	3	410797820	11124	561.39	1
5474	3	410797820	11124	518.49	1
5475	3	410797820	11124	563.9	1
5476	3	410797820	11124	573.11	1
5477	3	410797820	11124	594.43	1
5478	3	410797820	11124	594.43	1
5479	3	410797820	11124	594.43	1
5480	3	410797820	11125	573.54	2
5481	3	410797820	11125	594.43	2
5482	3	410797820	11125	594.43	2
5483	3	410797820	11125	594.43	2
5484	3	410797820	11125	594.43	2
5485	3	410797820	11125	594.43	2
5486	3	410797820	11125	594.43	2
5487	3	410797820	11125	622.56	2
5488	3	410797820	11125	594.43	2
5489	3	410797820	11125	639.78	2
5490	3	410797820	11125	639.78	2
5491	3	410797820	11125	639.78	2
5492	3	410799010	11126	661.43	2
5493	3	410799010	11126	505.83	2
5494	3	410799010	11126	661.43	2
5495	3	410799010	11126	661.43	2
5496	3	410799010	11126	639.78	2
5497	3	410799010	11126	639.78	2
5498	3	410799010	11126	639.78	2
5499	3	410799010	11126	519.69	2
5500	3	410799010	11126	639.78	1
5501	3	410799010	11126	504.96	1
5502	3	410799010	11126	604.05	1
5503	3	410799010	11126	661.43	1
5504	3	410799010	11126	520.23	1
5505	3	410799010	11126	661.43	1
5506	3	410799010	11126	490.76	1
5507	3	410799010	11127	661.43	1
5508	3	410799010	11127	661.43	1
5509	3	410799010	11127	515.84	1
5510	3	410799010	11127	539.82	1
5511	3	410799010	11127	501.31	1
5512	3	410799010	11127	490.76	1
5513	3	410799010	11127	687.06	1
5514	3	410799010	11127	634.44	1
5515	3	410799950	11128	634.44	1
5516	3	410799950	11128	569.26	1
5517	3	410799950	11128	594.01	1
5518	3	410799950	11128	509.72	1
5519	3	410799950	11128	634.44	2
5520	3	410799950	11128	501.31	2
5521	3	410799950	11128	462.6	2
5522	3	410799950	11128	446.94	2
5523	3	410799950	11128	632.06	2
5524	3	410799950	11128	540.04	2
5525	3	410799950	11128	687.06	2
5526	3	410799950	11128	304.57	2
5527	3	410799950	11128	687.06	2
5528	3	410799950	11128	636.32	2
5529	3	410799950	11128	558.03	2
5530	3	410799950	11128	636.32	2
5531	3	410799950	11128	529.6	2
5532	3	410802920	11129	542.69	2
5533	3	410802920	11129	542.31	2
5534	3	410802920	11129	479.65	2
5535	3	410802920	11129	687.06	2
5536	3	410802920	11129	687.06	2
5537	3	410802920	11129	632.06	2
5538	3	410802920	11129	526.43	2
5539	3	410802920	11129	504.39	1
5540	3	410802920	11129	512.62	1
5541	3	410802920	11129	426.33	1
5542	3	410802920	11129	572.46	1
5543	3	410802920	11129	589.04	1
5544	3	410802920	11129	514.04	1
5545	3	410802920	11129	477.09	1
5546	3	410802920	11129	430.37	1
5547	3	410802920	11129	503.91	1
5548	3	410802920	11129	499.8	1
5549	3	410802920	11130	430.09	1
5550	3	410802920	11130	449.34	1
5551	3	410802920	11130	496.9	1
5552	3	410802920	11130	584.04	1
5553	3	410802920	11130	559.95	1
5554	3	410802920	11130	530.11	1
5555	3	410802920	11130	461.4	1
5556	3	410802920	11130	439.56	1
5557	3	410803570	11131	455.48	1
5558	3	410803570	11131	492.13	2
5559	3	410803570	11131	420.18	2
5560	3	410803570	11131	464.23	2
5561	3	410803570	11131	553.19	2
5562	3	410803570	11131	572.79	2
5563	3	410803570	11131	482.74	2
5564	3	410803570	11131	527.02	2
5565	3	410803570	11131	471.42	2
5566	3	410803570	11131	617.92	2
5567	3	410803570	11132	674.99	2
5568	3	410803570	11132	598.73	2
5569	3	410803570	11132	562.28	2
5570	3	410803570	11132	674.99	2
5571	3	410803570	11132	613.15	2
5572	3	410803570	11132	674.99	2
5573	3	410803570	11132	674.99	2
5574	3	410803570	11132	674.99	2
5575	3	410803570	11132	562.85	2
5576	3	410803570	11132	674.99	2
5577	3	410803570	11132	674.99	2
5578	3	410803570	11133	674.99	1
5579	3	410803570	11133	598.73	1
5580	3	410803570	11133	674.99	1
5581	3	410803570	11133	674.99	1
5582	3	410803570	11133	674.99	1
5583	3	410803570	11133	629.34	1
5584	3	410803570	11133	607.52	1
5585	3	410803570	11133	574.7	1
5586	3	410803570	11133	598.73	1
5587	3	410803570	11133	674.99	1
5588	3	410803570	11133	528.13	1
5589	3	410803570	11133	382.36	1
5590	3	410803570	11133	453.84	1
5591	3	410803570	11133	449.24	1
5592	3	410803570	11133	290.59	1
5593	3	410803570	11133	384.65	1
5594	3	410803570	11133	436.82	1
5595	3	410803570	11133	490.83	1
5596	3	410803570	11133	490.83	1
5597	3	410803570	11133	466.53	2
5598	3	410803570	11133	447.58	2
5599	3	410809180	11134	385.76	2
5600	3	410809180	11134	358.53	2
5601	3	410809180	11134	431.25	2
5602	3	410809180	11134	462.36	2
5603	3	410809180	11134	372.02	2
5604	3	410809180	11134	455.99	2
5605	3	410809180	11134	387.68	2
5606	3	410809180	11134	391.17	2
5607	3	410809180	11134	434.75	2
5608	3	410809180	11134	415.38	2
5609	3	410809180	11134	276.24	2
5610	3	410809180	11134	357.24	2
5611	3	410809180	11134	295.14	2
5612	3	410809180	11134	282.33	2
5613	3	410809180	11134	364.16	2
5614	3	410809180	11134	356.82	2
5615	3	410809180	11134	422.06	2
5616	3	410809180	11134	366.34	2
5617	3	410809180	11134	339.7	1
5618	3	410826190	11135	370.61	1
5619	3	410826190	11135	307.37	1
5620	3	410826190	11135	422.95	1
5621	3	410826190	11135	317.46	1
5622	3	410826190	11135	499.43	1
5623	3	410826190	11135	474.31	1
5624	3	410826190	11135	393.27	1
5625	3	410826190	11135	375.84	1
5626	3	410826190	11135	355.11	1
5627	3	410826190	11135	384.27	1
5628	3	410826190	11135	625.91	1
5629	3	410826190	11135	457.15	1
5630	3	410826190	11135	525.86	1
5631	3	410826190	11135	394.24	1
5632	3	410826190	11135	368.64	1
5633	3	410826190	11135	548.56	1
5634	3	410826190	11136	355.84	1
5635	3	410826190	11136	446.61	1
5636	3	410826190	11136	389.3	2
5637	3	410826190	11136	345.41	2
5638	3	410830970	11137	531.34	2
5639	3	410830970	11137	520.76	2
5640	3	410830970	11137	386.01	2
5641	3	410830970	11137	297.22	2
5642	3	410830970	11137	497.6	2
5643	3	410830970	11137	532.27	2
5644	3	410830970	11137	538.31	2
5645	3	410830970	11137	468.2	2
5646	3	410830970	11137	544.98	2
5647	3	410830970	11137	512.73	2
5648	3	410830970	11138	419.18	2
5649	3	410830970	11138	489.09	2
5650	3	410830970	11138	419.18	2
5651	3	410830970	11138	444.82	2
5652	3	410830970	11138	463.23	2
5653	3	410830970	11138	555.27	2
5654	3	410830970	11138	424.75	2
5655	3	410830970	11138	533.78	2
5656	3	410830970	11138	380.77	1
5657	3	410830970	11138	340.36	1
5658	3	410830970	11138	492.86	1
5659	3	410830970	11138	386.58	1
5660	3	410830970	11138	506.78	1
5661	3	410830970	11138	525.45	1
5662	3	410830970	11138	418.74	1
5663	3	410830970	11138	519.57	1
5664	3	410830970	11138	467.97	1
5665	3	410830970	11138	554.21	1
5666	3	410830970	11138	539.05	1
5667	3	410830970	11138	511.14	1
5668	3	410830970	11138	408.62	1
5669	3	410830970	11139	471.66	1
5670	3	410830970	11139	550.83	1
5671	3	410830970	11139	356.17	1
5672	3	410830970	11139	422.08	1
5673	3	410830970	11139	529.86	1
5674	3	410830970	11139	535.39	1
5675	3	410830970	11139	470.75	2
5676	3	410830970	11139	518.74	2
5677	3	410830970	11139	544.69	2
5678	3	410830970	11139	491.93	2
5679	3	410830970	11139	512.37	2
5680	3	410830970	11139	490.71	2
5681	3	410830970	11139	495.29	2
5682	3	410830970	11139	472.96	2
5683	3	410830970	11140	453.62	2
5684	3	410830970	11140	493.22	2
5685	3	410830970	11140	515.41	2
5686	3	410830970	11140	584.25	2
5687	3	410830970	11140	675.44	2
5688	3	410830970	11140	576.51	2
5689	3	410830970	11140	636.4	2
5690	3	410830970	11140	546.55	2
5691	3	410830970	11140	545.18	2
5692	3	410830970	11140	552.54	2
5693	3	410830970	11140	550.73	2
5694	3	410830970	11140	600.38	2
5695	3	410830970	11140	488.96	1
5696	3	410830970	11140	457.51	1
5697	3	410830970	11141	490.79	1
5698	3	410830970	11141	445.78	1
5699	3	410830970	11141	631.91	1
5700	3	410830970	11141	457.93	1
5701	3	410830970	11141	468.18	1
5702	3	410830970	11141	446.57	1
5703	3	410830970	11141	431.84	1
5704	3	410830970	11141	702.8	1
5705	3	410830970	11141	622.59	1
5706	3	410830970	11141	702.8	1
5707	3	410830970	11141	614.8	1
5708	3	410830970	11141	602.58	1
5709	3	410830970	11141	622.59	1
5710	3	410830970	11141	557.63	1
5711	3	410830970	11141	631.91	1
5712	3	410830970	11141	510.2	1
5713	3	410830970	11141	631.91	1
5714	3	410830970	11141	591.02	2
5715	3	410830970	11141	520.25	2
5716	3	410830970	11141	591.02	2
5717	3	410830970	11141	615.85	2
5718	3	410830970	11141	635.14	2
5719	3	410830970	11141	596.51	2
5720	3	410830970	11141	493.86	2
5721	3	410854810	11142	478.16	2
5722	3	410854810	11142	612.39	2
5723	3	410854810	11142	542.81	2
5724	3	410854810	11142	537.04	2
5725	3	410854810	11142	456.93	2
5726	3	410854810	11142	485.49	2
5727	3	410854810	11142	349.47	2
5728	3	410854810	11142	536.01	2
5729	3	410854810	11142	536.01	2
5730	3	410854810	11142	294.18	2
5731	3	410854810	11142	471.4	2
5732	3	410854810	11142	496	2
5733	3	410854810	11143	521.2	2
5734	3	410854810	11143	538.19	1
5735	3	410854810	11143	598.59	1
5736	3	410854810	11143	598.59	1
5737	3	410854810	11143	491.5	1
5738	3	410854810	11143	509.95	1
5739	3	410854810	11143	567.77	1
5740	3	410854810	11143	552.1	1
5741	3	410854810	11143	563.23	1
5742	3	410854810	11143	538.24	1
5743	3	410854810	11143	477.07	1
5744	3	410854810	11143	547.27	1
5745	3	410854810	11143	567.77	1
5746	3	410854810	11143	563.23	1
5747	3	410854810	11144	542.87	1
5748	3	410854810	11144	509.12	1
5749	3	410854810	11144	510.06	1
5750	3	410854810	11144	563.23	1
5751	3	410854810	11144	495.73	1
5752	3	410854810	11144	518.7	1
5753	3	410854810	11144	534.65	2
5754	3	410854810	11144	225.46	2
5755	3	410854810	11144	519.62	2
5756	3	410854810	11144	519.62	2
5757	3	410854810	11144	435.77	2
5758	3	410854810	11144	477.36	2
5759	3	410854810	11144	519.62	2
5760	3	410854810	11144	442.13	2
5761	3	410854810	11144	519.62	2
5762	3	410854810	11144	511.84	2
5763	3	410854810	11145	503.31	2
5764	3	410854810	11145	427.95	2
5765	3	410854810	11145	501.43	2
5766	3	410854810	11145	496.34	2
5767	3	410854810	11145	516.96	2
5768	3	410854810	11145	542.06	2
5769	3	410854810	11145	515.6	2
5770	3	410854810	11145	484.85	2
5771	3	410854810	11145	549.84	2
5772	3	410854810	11145	549.84	2
5773	3	410854810	11145	448.6	1
5774	3	410854810	11145	549.84	1
5775	3	410854810	11145	442.12	1
5776	3	410854810	11145	434.3	1
5777	3	410854810	11145	435.68	1
5778	3	410854810	11145	459.26	1
5779	3	410854810	11145	439.93	1
5780	3	410854810	11145	578.79	1
5781	3	410854810	11145	438.95	1
5782	3	410854810	11146	438.97	1
5783	3	410854810	11146	425.78	1
5784	3	410854810	11146	458.13	1
5785	3	410854810	11146	189.73	1
5786	3	410854810	11146	434.92	1
5787	3	410854810	11146	467.92	1
5788	3	410854810	11146	410.05	1
5789	3	410854810	11146	426.8	1
5790	3	410854810	11146	341.09	1
5791	3	410854810	11146	477.04	1
5792	3	410854810	11146	479.86	2
5793	3	410854810	11146	484.79	2
5794	3	410854810	11146	434.76	2
5795	3	410854810	11146	484.36	2
5796	3	410854810	11146	431.92	2
5797	3	410854810	11146	448.58	2
5798	3	410854810	11146	445.73	2
5799	3	410854810	11146	465.02	2
5800	3	410854810	11146	439.79	2
5801	3	410854810	11146	417.86	2
5802	3	410854810	11146	411.46	2
5803	3	410854810	11146	402.17	2
5804	3	410854810	11146	384.1	2
5805	3	410854810	11146	434.84	2
5806	3	410854810	11146	436.2	2
5807	3	410949780	11147	430.28	2
5808	3	410949780	11147	474.18	2
5809	3	410949780	11147	430.63	2
5810	3	410949780	11147	392.14	2
5811	3	410949780	11147	385.09	2
5812	3	410949780	11147	457.93	1
5813	3	410949780	11147	378.9	1
5814	3	410949780	11147	382.78	1
5815	3	410949780	11147	464.95	1
5816	3	410949780	11147	399.44	1
5817	3	410949780	11147	400.55	1
5818	3	410949780	11147	373.5	1
5819	3	410949780	11147	441.75	1
5820	3	410949780	11147	418.48	1
5821	3	410949780	11147	389.23	1
5822	3	410949780	11147	432.65	1
5823	3	410949780	11148	405.81	1
5824	3	410949780	11148	372.86	1
5825	3	410949780	11148	458.75	1
5826	3	410949780	11148	396.01	1
5827	3	410949780	11148	359.73	1
5828	3	410949780	11148	382.22	1
5829	3	410949780	11148	294.66	1
5830	3	410949780	11148	444.17	1
5831	3	410949780	11148	622.75	2
5832	3	410949780	11148	192.89	2
5833	3	410949780	11148	445.62	2
5834	3	410949780	11148	462.86	2
5835	3	410949780	11148	505.14	2
5836	3	410949780	11148	559.55	2
5837	3	410949780	11148	428.44	2
5838	3	410949780	11148	448.35	2
5839	3	410949780	11148	356.19	2
5840	3	410949780	11148	531.59	2
5841	3	410949780	11148	485.57	2
5842	3	410949780	11148	432.69	2
5843	3	410949780	11148	534.03	2
5844	3	410949780	11148	454.65	2
5845	3	410949780	11148	426.14	2
5846	3	411403410	11149	510.38	2
5847	3	411403410	11149	488.87	2
5848	3	411403410	11149	612.05	2
5849	3	411403410	11149	475.65	2
5850	3	411403410	11149	535.98	2
5851	3	411403410	11149	587.94	1
5852	3	411403410	11149	464.14	1
5853	3	411403410	11149	533.22	1
5854	3	411403410	11149	533.07	1
5855	3	411403410	11149	420.83	1
5856	3	411403410	11149	434.05	1
5857	3	411403410	11149	518.83	1
5858	3	411403410	11149	439.76	1
5859	3	411403410	11149	513.95	1
5860	3	411403410	11149	438.35	1
5861	3	411403410	11149	428.74	1
5862	3	411403410	11149	410.78	1
5863	3	411403410	11149	502.31	1
5864	3	411403410	11149	576.87	1
5865	3	411403410	11149	559.78	1
5866	3	411403410	11149	674.82	1
5867	3	411403410	11149	674.82	1
5868	3	411403410	11149	609.22	1
5869	3	411403410	11149	674.82	1
5870	3	411403410	11149	549.5	2
5871	3	411403410	11149	532.47	2
5872	3	411403410	11149	598.53	2
5873	3	411403410	11149	399.09	2
5874	3	411403410	11149	674.82	2
5875	3	411403410	11149	580.5	2
5876	3	411403410	11149	608.71	2
5877	3	411403410	11149	563.94	2
5878	3	411403410	11149	674.82	2
5879	3	411403410	11149	578.19	2
5880	3	411403410	11149	552.08	2
5881	3	411403410	11149	630.33	2
5882	3	411403410	11149	607.18	2
5883	3	411403410	11149	674.82	2
5884	3	411404730	11150	598.78	2
5885	3	411404730	11150	535.43	2
5886	3	411404730	11150	543.77	2
5887	3	411404730	11150	619.26	2
5888	3	411404730	11150	619.26	2
5889	3	411404730	11150	519.52	2
5890	3	411404730	11150	549.82	1
5891	3	411404730	11150	686.55	1
5892	3	411404730	11150	686.55	1
5893	3	411404730	11150	497.58	1
5894	3	411404730	11150	686.55	1
5895	3	411404730	11150	592.83	1
5896	3	411404730	11150	686.55	1
5897	3	411404730	11150	655.36	1
5898	3	411404730	11150	686.55	1
5899	3	411404730	11150	686.55	1
5900	3	411404730	11150	541.26	1
5901	3	411404730	11150	686.55	1
5902	3	411404730	11151	629.16	1
5903	3	411404730	11151	580	1
5904	3	411404730	11151	398.43	1
5905	3	411404730	11151	377.67	1
5906	3	411404730	11151	353.1	1
5907	3	411404730	11151	485.75	1
5908	3	411404730	11151	377.56	1
5909	3	411404730	11151	437	2
5910	3	411404730	11151	530.11	2
5911	3	411404730	11151	469.85	2
5912	3	411404730	11151	554.6	2
5913	3	411404730	11151	528.2	2
5914	3	411404730	11151	456.14	2
5915	3	411404730	11151	528.86	2
5916	3	411404730	11151	411.44	2
5917	3	411404730	11151	463.86	2
5918	3	411404730	11151	494.75	2
5919	3	411405970	11152	603.39	2
5920	3	411405970	11152	444.99	2
5921	3	411405970	11152	490.78	2
5922	3	411405970	11152	445.65	2
5923	3	411405970	11152	506.63	2
5924	3	411405970	11152	365.31	2
5925	3	411405970	11152	395.52	2
5926	3	411405970	11152	462.34	2
5927	3	411405970	11152	537.03	2
5928	3	411405970	11152	360.32	2
5929	3	411405970	11152	291.21	1
5930	3	411405970	11152	384.57	1
5931	3	411405970	11152	364.27	1
5932	3	411405970	11152	552.5	1
5933	3	411405970	11152	576.72	1
5934	3	411405970	11152	504.71	1
5935	3	411405970	11152	531.69	1
5936	3	411405970	11152	501.9	1
5937	3	411405970	11152	409.66	1
5938	3	411405970	11152	359.13	1
5939	3	411405970	11153	567.31	1
5940	3	411405970	11153	346.39	1
5941	3	411405970	11153	427.39	1
5942	3	411405970	11153	438.08	1
5943	3	411405970	11153	400.91	1
5944	3	411405970	11153	484.66	1
5945	3	411405970	11153	425.72	1
5946	3	411405970	11153	451.03	1
5947	3	411405970	11153	317.98	1
5948	3	411405970	11153	336.34	2
5949	3	411405970	11153	514.3	2
5950	3	411405970	11153	528.4	2
5951	3	411405970	11153	463.27	2
5952	3	411405970	11153	381.08	2
5953	3	411405970	11153	433.41	2
5954	3	411405970	11153	453.34	2
5955	3	411405970	11153	400.17	2
5956	3	411405970	11153	399.84	2
5957	3	411405970	11153	425.03	2
5958	3	411405970	11153	421.46	2
5959	3	411405970	11153	420.05	2
5960	3	411405970	11153	331.31	2
5961	3	411405970	11153	473.46	2
5962	3	411405970	11153	523.65	2
5963	3	411405970	11153	523.65	2
5964	3	411405970	11153	452.02	2
5965	3	411405970	11153	315.69	2
5966	3	411407670	11154	450.54	2
5967	3	411407670	11154	509.16	2
5968	3	411407670	11154	459.95	1
5969	3	411407670	11154	417.58	1
5970	3	411407670	11154	463.55	1
5971	3	411407670	11154	498.54	1
5972	3	411407670	11154	401.73	1
5973	3	411407670	11154	456.58	1
5974	3	411407670	11154	493.61	1
5975	3	411407670	11154	449.09	1
5976	3	411407670	11154	557.62	1
5977	3	411407670	11154	533.04	1
5978	3	411407670	11154	456.1	1
5979	3	411407670	11154	566.96	1
5980	3	411407670	11154	532.88	1
5981	3	411407670	11154	487.72	1
5982	3	411407670	11154	582.26	1
5983	3	411407670	11154	576.42	1
5984	3	411407670	11154	481.78	1
5985	3	411407670	11154	502.54	1
5986	3	411407670	11154	519.04	1
5987	3	411407670	11154	566.96	2
5988	3	411407670	11154	524.74	2
